
---------- Begin Simulation Statistics ----------
simSeconds                                   0.170080                       # Number of seconds simulated (Second)
simTicks                                 170080398712                       # Number of ticks simulated (Tick)
finalTick                                170080398712                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1521.52                       # Real time elapsed on the host (Second)
hostTickRate                                111783142                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8603448                       # Number of bytes of host memory used (Byte)
simInsts                                    321262526                       # Number of instructions simulated (Count)
simOps                                      330133304                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   211146                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     216976                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        357311763                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.110957                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.900125                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       428263025                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1964                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      407453275                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 429067                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             98131684                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          52677349                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 262                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           357064383                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.141120                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.285431                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 159847386     44.77%     44.77% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  76814757     21.51%     66.28% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  51342501     14.38%     80.66% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  50983814     14.28%     94.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  15551234      4.36%     99.29% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   2373996      0.66%     99.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    132494      0.04%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     13414      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      4787      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             357064383                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                16624967     99.82%     99.82% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   8073      0.05%     99.87% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                     211      0.00%     99.87% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     99.87% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                  3623      0.02%     99.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     6      0.00%     99.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     99.89% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 1      0.00%     99.89% # attempts to use FU when none available (Count)
