
---------- Begin Simulation Statistics ----------
simSeconds                                   0.215321                       # Number of seconds simulated (Second)
simTicks                                 215320807688                       # Number of ticks simulated (Tick)
finalTick                                215320807688                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1979.24                       # Real time elapsed on the host (Second)
hostTickRate                                108789843                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8691480                       # Number of bytes of host memory used (Byte)
simInsts                                    388180950                       # Number of instructions simulated (Count)
simOps                                      421913958                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   196127                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     213170                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        452354639                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.163134                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.859746                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       505118633                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   541461                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      484933906                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 146785                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             83746135                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          54531189                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 407                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           452078288                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.072677                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.266543                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 211672697     46.82%     46.82% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  95040149     21.02%     67.85% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  73862895     16.34%     84.18% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  51150288     11.31%     95.50% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  14535053      3.22%     98.71% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   4380581      0.97%     99.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1395795      0.31%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     27424      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     13406      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             452078288                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                12219168     74.52%     74.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 722364      4.41%     78.93% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    1320      0.01%     78.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     78.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     78.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     78.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     78.94% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 3      0.00%     78.94% # attempts to use FU when none available (Count)
